,Duration,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
212,545,1.0,9646,6,6,7,5,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
213,645,1.0,7677,3,6,8,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
214,295,1.0,6842,1,6,5,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
215,90,0.0,4995,24,6,8,45,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
216,700,1.0,9555,9,6,7,10,18,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,165,0.0,4077,1,6,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,175,0.0,7229,12,5,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,600,1.0,12192,9,6,9,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
220,165,0.0,5911,12,4,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,615,1.0,8372,12,6,9,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
222,85,0.0,4995,18,3,7,10,8,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
223,555,1.0,14323,9,5,10,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
224,1375,2.0,13014,9,6,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
225,1730,2.0,13591,6,6,14,25,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
226,2245,2.0,18799,3,3,5,25,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
227,170,0.0,3943,27,4,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,90,0.0,1965,21,5,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
229,90,0.0,4995,27,5,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
230,1540,1.0,14641,24,3,16,50,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,155,0.0,4460,12,4,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,375,1.0,10191,18,5,13,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
233,1050,1.0,13843,9,3,2,15,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
234,345,1.0,6349,1,5,21,50,3,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
235,155,0.0,4409,1,5,10,20,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,1530,1.0,17024,6,3,18,15,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
237,835,1.0,13727,18,5,7,5,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
238,175,0.0,8855,15,3,18,25,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,615,1.0,12524,24,6,8,45,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
240,520,1.0,13555,18,3,11,40,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,330,1.0,10844,6,6,6,30,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,720,1.0,13587,9,6,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
243,135,0.0,3543,12,6,9,45,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
244,135,0.0,4842,18,3,7,5,9,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
245,170,0.0,3943,24,4,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,550,1.0,10577,9,6,19,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
247,625,1.0,6979,15,5,10,35,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
248,140,0.0,11982,27,6,17,45,20,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
249,270,1.0,5264,6,6,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
250,190,0.0,8001,3,3,6,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
251,1410,2.0,10651,1,6,19,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
252,1640,1.0,10844,24,5,16,30,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,755,1.0,6601,27,3,9,45,22,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
254,1455,1.0,6587,21,3,19,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
255,80,0.0,3173,21,3,13,10,14,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
256,165,0.0,5228,9,5,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,180,0.0,5769,21,6,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,660,1.0,14714,6,6,8,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
259,810,2.0,13014,3,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
260,170,0.0,3359,3,6,22,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,175,0.0,6722,3,3,20,55,23,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,165,0.0,4462,18,3,9,35,12,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,675,1.0,6171,9,3,4,55,16,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
264,875,2.0,12303,21,5,5,50,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,835,1.0,7695,21,3,11,40,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
266,845,1.0,5684,24,6,11,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
267,905,1.0,8366,12,6,16,50,7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,135,0.0,19630,1,3,11,40,13,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
269,900,1.0,13502,6,3,14,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,775,1.0,14781,1,5,21,10,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
271,540,1.0,6513,12,6,7,10,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
272,735,1.0,9929,1,6,7,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
273,460,2.0,18275,6,6,17,50,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
274,1640,1.0,4487,9,4,6,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
275,85,0.0,2754,15,3,21,20,22,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
276,80,0.0,2575,27,3,6,20,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
277,330,1.0,8224,12,6,15,55,21,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
278,705,1.0,8991,9,3,20,30,8,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
279,195,0.0,5000,24,6,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
280,1495,1.0,8529,12,6,18,55,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,1640,1.0,14042,3,3,6,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
282,175,0.0,4030,24,5,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283,1025,1.0,10844,6,6,18,55,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,160,0.0,4804,6,5,21,25,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,480,1.0,7308,27,5,17,30,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
286,180,0.0,4823,12,5,16,55,19,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287,1655,1.0,10262,24,6,9,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
288,450,1.0,12898,27,5,20,55,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
289,1375,2.0,12778,12,3,17,25,16,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,515,1.0,14871,3,3,4,45,13,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
291,1795,2.0,8708,21,3,13,20,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
292,1335,1.0,10844,6,6,20,0,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
293,80,0.0,4129,6,3,5,45,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
294,160,0.0,4804,18,5,21,25,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
295,180,0.0,7229,6,5,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,730,1.0,7832,21,3,7,0,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,155,0.0,3859,18,3,9,30,12,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
298,705,1.0,9001,6,6,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
299,155,0.0,4878,9,5,17,0,19,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
300,90,0.0,2754,3,5,2,35,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
301,160,0.0,4668,27,6,7,0,9,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
302,155,0.0,5216,12,5,10,20,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,1375,2.0,10368,6,6,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
304,880,2.0,8146,9,3,6,40,21,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
305,925,1.0,12242,27,3,13,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
306,435,1.0,9134,15,3,8,0,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,1210,2.0,10939,6,6,13,15,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
308,1245,2.0,11753,6,6,10,55,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
309,150,0.0,4174,24,4,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
310,1430,1.0,10844,21,5,20,0,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
311,1620,1.0,14714,3,6,16,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
312,330,1.0,9899,12,6,6,30,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,710,1.0,14871,3,3,9,10,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
314,135,0.0,7295,6,3,13,20,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
315,1470,2.0,13465,6,6,18,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
316,140,0.0,3543,21,5,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
317,390,1.0,7198,27,6,19,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
318,1225,1.0,10262,1,6,8,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
319,155,0.0,4148,15,3,15,20,17,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
320,175,0.0,8016,27,6,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,335,1.0,10262,9,6,22,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
322,150,0.0,3841,15,6,14,55,17,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
323,885,1.0,11507,12,3,9,45,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,740,1.0,14781,1,5,8,25,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325,1530,1.0,16079,27,5,17,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
326,335,1.0,12898,27,5,22,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
327,705,1.0,15353,6,3,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
328,175,0.0,7303,24,3,18,25,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,340,1.0,6197,24,3,15,5,20,45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
330,245,1.0,8996,9,6,9,10,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,480,1.0,6528,21,3,14,20,22,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
332,165,0.0,4239,9,4,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
333,160,0.0,4148,12,3,20,25,23,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,175,0.0,3971,24,5,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
335,955,1.0,5192,6,5,7,35,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,1390,2.0,9483,9,4,13,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
337,440,2.0,18804,3,6,11,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
338,170,0.0,5201,18,6,5,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
339,450,1.0,16079,27,5,11,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
340,180,0.0,7229,15,6,19,50,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,465,1.0,6795,27,5,17,45,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
342,1520,1.0,10953,9,5,9,35,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343,625,2.0,15965,24,6,15,5,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
344,1820,2.0,9968,9,4,12,55,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
345,155,0.0,4804,6,6,22,15,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346,540,1.0,16079,27,5,10,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
347,910,2.0,11507,12,6,21,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
348,1700,2.0,11542,9,6,9,25,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349,180,0.0,7229,24,4,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,165,0.0,4544,27,4,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
351,295,1.0,6496,15,5,5,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
352,160,0.0,4804,15,6,21,25,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
353,1330,1.0,13439,1,3,11,5,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,610,1.0,6540,27,3,18,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
355,170,0.0,4591,1,6,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356,260,1.0,4437,18,3,16,15,20,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
357,660,1.0,6151,21,3,20,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
358,180,0.0,7754,21,6,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
359,1355,1.0,10262,24,6,14,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
360,185,0.0,8016,9,6,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
361,160,0.0,4781,24,3,6,55,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
362,170,0.0,4668,27,6,11,30,14,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
363,1265,1.0,14594,6,3,11,50,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
364,710,1.0,14231,24,3,16,55,4,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
365,1535,1.0,8425,15,5,5,15,6,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
366,925,1.0,9646,12,6,7,5,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
367,145,0.0,7295,3,3,14,40,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
368,220,1.0,5162,9,4,6,50,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,175,0.0,6860,9,3,18,25,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,190,0.0,6216,15,4,6,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
371,710,1.0,5192,24,5,7,35,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
372,170,0.0,4823,9,4,20,0,22,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
373,170,0.0,3919,3,4,9,30,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
374,90,0.0,2754,3,6,19,5,20,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375,690,1.0,9315,9,5,7,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
376,530,1.0,11667,27,3,10,0,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
377,1215,1.0,6224,12,6,8,25,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,1210,2.0,13349,24,3,9,25,5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
379,965,1.0,11087,18,3,16,55,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,755,1.0,15603,6,3,13,0,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
381,1025,2.0,15129,9,5,19,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
382,180,0.0,4823,9,4,16,55,19,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,930,1.0,8452,1,5,7,10,22,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,690,1.0,12524,6,6,7,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
385,140,0.0,3384,27,3,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
386,1425,1.0,10262,1,6,19,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
387,90,0.0,1965,18,6,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
388,155,0.0,4804,18,5,22,15,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
389,1485,1.0,16079,27,5,18,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
390,1295,2.0,13292,1,6,21,25,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
391,330,1.0,6751,9,5,7,55,13,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
392,735,1.0,8669,15,5,7,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
393,485,1.0,14871,3,3,17,30,1,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
394,300,1.0,12898,21,5,14,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
395,170,0.0,3919,6,6,9,30,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
396,385,1.0,36983,1,3,12,50,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
397,140,0.0,3597,3,6,19,35,21,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
398,165,0.0,10741,9,3,17,0,19,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
399,765,2.0,11432,6,6,16,50,5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400,950,1.0,11087,12,3,18,55,10,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401,1620,2.0,13292,3,6,9,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
402,1585,3.0,10493,15,6,5,15,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
403,175,0.0,7631,9,3,7,45,10,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,1490,2.0,13381,6,6,6,50,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
405,520,1.0,13731,6,6,20,0,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
406,1545,2.0,11911,21,5,5,55,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
407,170,0.0,4591,18,4,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
408,375,1.0,14848,3,6,13,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
409,630,1.0,8266,12,6,8,45,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
410,1560,2.0,12392,18,5,17,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
411,1025,1.0,13044,12,6,18,55,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412,1280,1.0,12898,21,5,7,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
413,335,1.0,12242,21,3,22,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
414,170,0.0,3943,18,5,10,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
415,1550,1.0,11105,24,3,20,20,22,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
416,730,1.0,14388,12,5,21,10,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
417,1025,2.0,13014,18,5,19,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
418,510,1.0,15411,6,3,10,20,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
419,1385,1.0,16289,9,3,19,45,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
420,560,1.0,6442,15,5,6,50,16,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
421,475,1.0,10844,18,5,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
422,90,0.0,5678,18,5,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
423,170,0.0,6906,12,4,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
424,135,0.0,3543,21,5,9,45,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
425,600,1.0,14714,6,6,9,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
426,155,0.0,11793,3,3,16,0,18,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
427,465,1.0,14323,15,5,11,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
428,175,0.0,3971,9,4,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
